noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1759,4069,6125,7458,44556,47947,11032,13618
29,1435,3945,6409,7632,38854,48101,11139,12443
28,1427,4113,6193,7489,39869,42796,10711,12167
29,1426,3769,5777,7621,43720,47527,10808,11833
28,1437,3886,6829,7414,41750,45131,11157,13155
28,1428,4238,7040,7620,38937,42334,12003,13021
28,1432,3879,6818,7354,43515,46599,13289,12358
29,1434,3889,6830,7754,39692,45853,10954,14302
27,1781,4140,6143,7438,41296,42535,11227,10943
28,1436,3816,6709,7371,43955,45946,11316,12938
28,1447,4139,6912,7703,39929,42288,11346,12815
28,1423,3838,6904,7584,42997,44071,11380,12132
27,1431,3937,6906,7763,41612,46657,13981,12274
27,1431,4124,6721,7465,40112,187393,11405,12757
28,1419,3895,6550,7551,43245,43302,11187,12015
28,1423,3980,6514,7677,39803,49528,11759,12620
28,1783,4053,6113,7488,41397,47981,11466,14103
28,1445,3929,7051,7483,43621,44185,10874,11962
28,1427,4076,6896,7456,39713,46623,10923,13019
27,1423,3979,6819,7362,40275,43671,11162,11873
28,1440,3876,6381,7457,50342,43092,12654,12178
28,1430,3970,6862,7452,42486,45905,10944,11286
28,1450,3906,6803,7690,45138,42674,11772,12532
28,1443,3896,6272,7487,42619,42556,11139,12771
27,1778,4126,6087,7582,47168,44778,11445,12763
28,1432,3819,6707,7616,47946,42745,11514,12246
28,1420,4175,6254,7571,42852,46276,11038,10870
28,1421,3835,6797,7637,43414,42940,10695,12342
27,1454,4022,6864,7587,46457,43835,15523,12628
28,1426,4089,6794,7502,39333,45921,11228,12419
28,1437,3831,6888,7522,44700,43430,11615,12632
28,1422,3997,6983,7389,39191,43171,11139,12685
28,1775,4136,6280,7309,42038,46771,11653,12034
28,1433,3946,6818,7544,43126,43397,10779,12755
28,1443,4150,6752,7496,39067,43054,12815,12954
28,1436,4037,6911,7462,38938,47258,11094,12503
28,1428,3834,5550,7344,45755,42251,11854,12500
28,1425,4151,6841,7492,38688,43644,11617,12285
28,1425,3952,6740,7675,38476,48938,12046,15253
28,1430,3870,6726,7357,44530,43738,11845,11183
27,1785,4213,6734,7748,41014,45164,11692,12916
28,1436,3903,6817,7522,45978,47865,11176,11873
28,1438,4163,6927,7428,40659,43855,11647,12960
28,1428,3885,5614,7375,40609,46592,14180,15393
28,1430,3980,6856,7461,44408,46014,11783,11553
28,1435,4067,6743,7396,39452,42521,11129,12032
29,1415,3881,6804,7673,43262,46281,12059,11808
28,1421,3978,6842,7627,45200,42326,11679,12083
29,1790,4135,6777,7631,39664,43170,12619,12342
28,1433,3964,6857,7427,39887,47089,11363,13036
28,1424,4060,6471,7472,43019,42089,11446,13520
28,1435,3958,5726,7542,39667,44014,11088,11958
28,1430,3877,6949,7727,43031,49259,11016,12651
28,1424,4106,6788,7333,39771,44423,11349,12374
28,1427,3911,6820,7421,42430,43559,11479,12181
28,1428,3828,6769,7466,46186,49525,11311,111967
28,1790,4184,6165,7403,39454,46042,12066,13307
28,1443,3907,5625,7303,39249,43247,12016,13304
30,1427,4171,6834,7554,44020,48737,11074,12838
28,1421,3863,6908,7743,39117,47025,15066,16470
28,1425,3986,6683,7441,44661,44866,11748,12460
28,1425,4122,6742,7326,44337,47087,12044,12567
30,1419,3849,6694,7262,39044,43858,12983,11278
28,1420,3953,6856,7366,44749,46909,11248,10080
29,1764,4076,6779,7591,39331,46497,12137,12937
28,1432,3957,6893,7719,41479,43752,10870,12394
30,1421,4071,6838,7730,44939,51707,11737,13124
28,1434,3819,6525,7605,40769,43556,11051,11127
28,1428,3882,6823,7367,39728,43571,10906,12671
28,1462,4098,6846,7633,43430,45632,11266,12822
28,1427,3974,6918,7559,40140,42918,11628,12593
28,1440,3830,6792,7412,44390,43582,11035,11946
29,1760,4084,6239,7470,39657,45125,11324,13025
28,1428,3892,6696,7528,40205,43339,11960,12330
28,1414,4207,6203,7648,45829,43972,14634,13038
28,1429,3888,7018,7570,39391,49683,10936,11850
28,1420,3981,6887,7401,39247,47068,13497,12118
27,1437,4101,6698,7559,43172,43609,11111,12901
28,1439,3929,7007,7570,39720,47552,11484,12703
28,1438,3934,6957,7660,39766,43092,12340,11972
28,1782,4125,6306,7822,43351,45890,11461,11200
28,1442,3935,6880,7445,40517,46651,11089,13699
27,1427,3898,6766,7574,43906,43339,16157,12711
28,1443,3892,6985,7444,39986,41602,11532,12703
28,1426,3906,6965,7488,39292,46890,11606,12995
30,1458,3925,6466,7565,44409,42359,11727,11562
28,1428,3948,5516,7611,41451,45869,11698,14477
28,1426,3902,6913,7542,39292,42067,11603,15299
28,1788,4147,6244,7651,42888,45552,11612,12145
28,1434,3947,7051,7705,38335,47754,11286,11930
28,1436,4027,6971,7643,41819,43242,16377,11636
28,1430,3833,6818,7480,43035,43960,11327,12131
28,1426,3845,6911,7368,39826,48408,12073,12260
28,1426,4193,6870,7499,42991,44312,11452,12491
28,1427,3852,6833,7640,41019,43145,11363,13270
28,1430,4005,6403,7441,39364,45656,11172,12540
28,1755,4131,6198,7481,44017,43679,11148,12156
28,1433,3946,7014,7329,39010,42462,11299,11562
28,1418,4108,6168,7439,41102,46204,10896,11303
29,1424,3826,6889,7580,43600,43132,11022,14972
28,1428,3900,6319,7560,38581,44165,10829,12367
29,1438,4061,6794,7767,41189,46304,10925,12472
28,1450,3953,6642,7356,41067,42720,11120,13549
28,1429,3861,6346,7671,39950,42666,11693,10769
28,1781,4036,6259,7532,43826,47922,12662,12054
28,1436,3854,6853,7391,39815,42146,14716,12435
28,1420,4258,6772,7537,41241,45807,11826,12307
29,1426,3908,6900,7534,43110,42664,11776,12840
28,1439,3831,6547,7711,39571,43684,11731,16051
28,1425,4188,6949,7691,38986,45862,11315,11470
29,1431,3961,6593,7577,46919,42989,11600,13142
28,1423,3949,6799,7462,39299,42896,11976,12804
28,1759,4058,6838,7550,43997,47788,11737,13143
28,1441,3976,6919,7583,39364,43477,11276,11989
28,1430,4090,6631,7387,40933,43853,11193,12233
29,1424,3903,6843,7468,42683,47137,11370,11991
29,1422,3962,6914,7416,39234,44275,11368,11091
28,1425,4097,6852,7609,39669,43555,11011,12569
28,1433,3976,6956,7305,45529,47752,13054,12251
28,1431,3835,6927,8970,40758,47140,11097,11821
28,1762,4162,6205,7729,39026,44420,15238,15760
29,1426,3911,6904,7434,42913,46009,11243,11108
28,1423,4244,6170,7574,41203,42237,11099,12766
28,1435,3851,6806,7573,43888,42379,11773,12830
28,1417,3904,6778,7328,41428,49485,11919,12453
28,1425,4134,6743,7593,39141,43307,11165,13140
28,1422,3914,6887,7568,49219,46966,11185,11967
28,1417,3821,6884,7472,42230,42886,11717,11895
28,1799,4121,6060,7479,43233,44626,11343,12755
28,1441,4015,6971,7478,46871,50609,11017,12592
29,1448,4088,6299,7278,47924,43544,11410,15931
28,1425,3890,6926,7466,49327,45194,11956,12336
28,1428,3976,7012,7364,42661,55077,12087,11528
28,1435,4086,6678,7599,43091,43471,12042,12113
28,1450,3949,6854,7615,48120,42541,11598,11562
29,1420,3865,5824,7678,42585,46874,11590,13923
29,1800,4226,6294,7585,45672,43628,14761,12320
28,1440,3886,6940,7414,46798,42151,11292,12279
27,1432,4130,6852,7708,43844,46863,11713,12072
28,1440,3914,6873,7545,39838,43534,11790,11156
28,1432,3895,6893,7398,43661,44408,11240,13266
28,1432,4202,7016,7633,41392,47481,11419,12964
30,1445,3851,6860,7525,47357,44270,11302,11946
27,1428,3959,6867,7769,39680,45076,12589,14290
27,1765,4066,6391,7393,42824,47102,10980,13763
28,1439,4032,6306,7351,47268,42689,11775,12857
28,1426,4051,6847,7375,47246,44560,13088,12956
28,1419,3864,6898,7643,43998,48339,11000,12234
30,1419,3930,6807,7490,44811,50666,11239,12213
28,1431,4079,6961,7401,40310,51354,10772,12530
28,1430,3787,6830,7582,45424,42860,11528,13514
28,1433,3934,6366,7775,42832,42417,15024,12759
28,1765,4155,6825,7455,39305,45995,11330,11451
28,1426,3935,6888,7637,43258,43421,11091,12412
28,1428,4120,6195,7705,42379,43010,10973,12395
28,1428,3977,6816,7645,39556,47657,11588,12447
29,1440,3885,6962,7562,47503,44546,12440,12364
28,1432,4104,6882,7493,40208,46208,11377,10620
29,1422,3891,6963,7504,44016,50284,11875,16165
29,1422,3925,6801,7414,45607,43787,11222,12295
28,1789,4086,6806,7845,38962,45570,12689,12277
28,1426,4003,6865,7595,39236,48788,10929,12225
27,1444,4138,6945,7366,51201,43513,11831,12476
29,1424,3833,6549,7688,41598,44747,11006,12564
28,1427,3936,6799,7556,43555,46409,10954,11707
27,1451,4067,7117,7727,43821,43417,10878,11590
28,1428,3957,6315,7317,44900,48911,11920,12023
28,1433,3877,6855,7460,42725,41991,14934,11935
29,1771,4248,6738,7357,39556,41522,11161,12273
28,1430,3926,6834,7390,44146,46236,11512,11799
30,1441,4059,6805,7391,47472,43682,11370,11831
28,1423,3969,6902,7464,40077,41397,11568,13551
28,1418,3880,6946,7496,42699,47529,11549,13687
28,1447,4093,6384,7525,40111,43673,11121,12361
28,1429,3848,6780,7412,42977,46065,13975,12528
28,1446,3968,6894,7651,46126,48649,11670,11049
30,1762,4117,6338,7574,40540,47197,11029,12349
28,1431,3865,6879,7473,40155,45374,11555,13141
28,1425,4183,6224,7509,46936,49790,10835,12817
29,1433,3858,6801,7698,39434,42755,10955,15753
28,1440,4006,7031,7707,39718,45248,11367,11994
28,1424,4135,6820,7583,43891,48859,11353,11946
29,1428,3919,6948,7461,41380,47571,15038,11683
29,1453,3810,6939,7475,42293,47579,11413,12068
30,1756,4201,6170,7421,39826,47486,11346,16509
29,1469,3907,6883,7575,40159,43046,10887,11346
28,1436,4099,6953,7582,44844,47866,11201,11819
28,1453,3997,6844,7434,40732,43727,11707,11383
28,1415,3854,6219,7550,43432,43277,13057,14909
29,1421,4224,6837,7603,45533,46199,10982,12530
29,1430,3939,7002,7458,40017,45053,11273,12336
28,1437,3981,6899,7455,39316,43273,11059,12194
28,1781,4103,6062,7753,44128,46800,11283,16109
28,1429,3881,6823,7430,39997,43499,11288,10941
29,1443,4193,6252,7357,43621,47364,10805,13438
28,1423,3822,6871,7516,40660,48055,10890,12831
29,1436,3956,6864,7635,39540,48776,11277,12652
28,1432,4088,6863,7301,42995,46356,11299,12745
28,1428,3965,5621,7620,40748,53472,15270,12348
28,1427,3891,6832,7770,39725,51780,11573,12223
28,1767,4121,6266,7530,43846,46823,11133,13250
28,1438,3846,6968,7548,39909,47467,10693,15240
28,1426,4058,6745,7440,39972,45477,12741,11782
28,1430,3958,6924,7508,43201,48157,11242,11883
28,1425,3880,6649,7465,38707,46737,10682,13006
28,1428,4218,6970,7529,42157,43241,11364,11899
28,1427,3861,6825,7595,40738,48283,11538,10434
28,1426,4027,6873,7510,42166,42927,12191,12888
28,1767,4143,6781,7639,45753,43307,11355,11694
28,1430,3870,6461,7482,44703,46191,11670,11935
28,1428,4158,6791,7665,46133,44468,11148,13202
29,1438,3841,6508,7552,44213,43153,11723,10799
28,1420,3996,6886,7451,39374,46520,11168,12599
28,1422,4080,6874,7277,47098,42705,14858,12219
29,1429,4012,6919,7600,39406,45228,12837,12214
28,1434,3866,6909,7736,39673,47152,11000,12127
28,1785,4187,6467,7598,43102,42764,13150,12572
29,1433,3809,6882,7401,39570,43957,11565,12274
28,1458,4069,6490,7541,38842,49056,11744,12387
30,1426,3975,6950,7605,44023,42857,10943,12863
28,1432,3909,6947,7503,39130,42202,12159,12122
28,1427,4184,6748,7493,43245,46582,10957,12150
28,1453,3891,6930,7613,46791,45895,11299,17204
28,1427,3986,6819,7501,40266,42585,11630,17076
28,1780,4116,6144,7632,43060,46294,11795,10895
28,1425,3860,6807,7447,44854,42964,11399,13016
28,1431,4185,6244,7385,42363,47674,11732,11616
29,1428,3870,6750,7683,45254,42192,10978,11734
28,1421,3968,6953,7293,39025,43380,14559,12037
30,1419,4066,6868,7387,40945,46545,11292,10786
29,1438,3993,6865,7632,47611,43687,13323,12264
28,1426,3887,7011,7613,41486,42113,11072,12365
30,1773,4176,6318,7565,39654,47248,11344,11813
30,1448,3898,6858,7458,47855,42754,11485,12435
28,1435,4104,6332,7279,40315,45244,11105,38565
30,1427,3987,6842,7707,43484,48016,11656,12369
29,1428,3882,6838,7720,40101,46223,11155,11405
28,1429,4137,6926,7337,41278,43041,10996,12113
28,1437,3874,6886,7742,43124,51683,11448,13296
28,1425,4052,6332,7504,40065,42539,12216,12160
28,1785,4062,6314,7711,39697,43324,11435,12163
28,1433,3861,6834,7349,47527,46547,11334,11757
28,1419,4191,6184,7588,44460,46093,10802,11945
28,1437,3906,6745,7561,41772,42503,10896,11768
29,1438,3826,6775,7588,43710,45412,16680,11059
29,1427,4051,6934,7343,39664,44383,11452,13229
28,1444,4004,6894,7528,42927,47669,11657,12261
29,1431,3881,7010,7384,40272,42534,11580,14008
28,1791,4221,6381,7429,43541,43225,10977,12419
28,1448,3844,6893,7412,46261,46309,11442,10551
28,1427,4111,6226,7393,40455,45990,10993,15543
29,1423,3955,6798,7503,39436,42567,11133,12039
28,1429,3810,7014,7455,43833,48723,11577,11434
28,1431,4151,6798,7282,40813,42542,11630,12145
30,1442,3869,6928,7601,39837,45386,11091,11546
28,1425,3950,6804,7360,42717,44833,11435,12342
28,1765,4035,6366,7406,39003,42668,12642,12264
29,1436,3909,6980,7581,41703,43195,11499,13185
28,1419,4221,6286,7619,38746,48925,13270,12125
29,1427,3881,6312,7654,40645,42438,14729,12048
28,1443,3917,6813,7459,42476,42834,12404,11918
29,1441,4089,6845,7574,40259,46290,11142,12236
28,2712,4027,6902,7562,40136,45174,11247,11322
28,1457,3805,6868,7579,44717,42460,11492,12512
28,1766,4146,6758,7728,40622,46101,10993,12587
28,1433,3846,6845,7325,42954,42645,11061,12503
28,1433,4096,6900,7559,45365,48455,11688,15784
29,1456,3936,6701,7759,44106,42405,11498,11551
28,1422,3850,6848,7624,49221,43320,11272,12417
29,1455,4227,6940,7689,43838,49331,11222,12099
30,1451,3864,6899,7539,43038,44573,11512,12327
28,1431,3999,6754,7301,44203,42899,12064,12756
28,1757,4051,6099,7449,40392,49787,12532,14475
28,1433,3815,5646,7588,39457,45966,10833,11871
28,1429,4123,6793,7669,44041,45314,11804,12273
28,1456,3879,6836,7267,39015,46759,14740,12100
29,1436,3966,6675,7453,43380,42973,11226,12261
28,1425,4077,6751,7281,39695,45184,11458,12490
28,1423,3935,6911,7524,39197,52860,11475,11392
28,1436,3900,6954,7333,43905,43093,11170,12068
29,1800,4202,6170,7827,38847,44912,11248,10495
28,1456,3909,6937,7707,39094,45849,11405,12460
30,1432,4057,6768,7643,43527,48750,11283,12698
28,1443,3902,6827,7528,39781,43877,11314,15297
28,1420,3826,6860,7640,39901,47482,11569,12042
28,1427,4195,6773,7374,43331,43092,11253,11349
28,1450,3867,6827,7442,39291,49470,12893,12739
28,1439,3945,6791,7632,42540,42292,11451,11906
28,1784,4088,6727,7469,38562,42260,10896,12712
30,1438,3870,6796,7329,40018,46290,11276,11623
30,1429,4154,6308,7599,44367,43815,15362,12782
29,1427,3825,5761,7599,40255,42396,11299,15915
28,1421,3839,5709,7769,39891,50437,11860,12003
28,1430,4116,6384,7554,43811,43411,11497,15191
28,1421,4051,6857,7601,40229,48332,14305,13002
28,1453,3876,7061,7467,39614,45530,11697,11703
28,1796,4111,6282,7573,43231,42164,11209,11634
28,1439,3898,6793,7580,39699,42392,11448,11926
28,1438,4130,6469,7421,44295,48176,12730,10797
30,1446,4014,6730,7412,40210,41820,11092,12752
28,1456,3886,6708,7529,39631,43475,12906,12221
28,1444,4226,6711,7648,44320,48904,11448,12652
29,1432,3856,6323,7478,39926,46918,11115,12458
28,1438,3954,5887,11212,40534,42473,11929,10548
28,1773,4095,6169,7771,43399,45641,11346,12562
28,1437,3831,6683,7547,40767,41561,14903,12458
28,1427,4208,6705,7462,40464,48151,11051,12791
29,1433,3850,6739,7429,47098,42795,11470,11332
29,1430,3988,6786,7425,44548,44087,11273,11651
28,1429,4142,6830,7588,47016,45718,11375,12922
29,1422,3972,6364,7467,42900,45298,11651,12299
28,1436,3890,5681,7396,44802,42719,12468,12442
28,1772,4098,6765,7390,47260,150774,11382,11935
29,1459,3958,6936,7375,41354,43926,11338,12374
29,1430,4095,6444,7442,41034,43332,12646,13056
28,1428,3991,5776,8178,43432,48566,11049,14678
29,1431,3869,6890,7731,39686,45211,11800,11113
28,1447,4187,6892,7710,43299,44434,10962,14784
29,1432,3904,6779,7358,41134,47248,11215,12973
29,1425,3925,6843,7352,42989,43140,11217,12664
28,1764,4106,6339,7471,47911,42819,11014,13502
28,1433,3886,6825,7625,39058,45750,14630,10680
28,1445,4177,6227,7727,39725,43124,10912,12666
28,1432,3867,6785,7543,44184,41838,11284,12339
28,1435,3992,6891,7453,42144,47019,10756,12273
28,1420,4108,6530,7403,42566,43187,11344,12420
28,1443,4009,6266,7647,44883,46400,11202,11489
28,1428,3873,6880,7721,38996,42733,11529,13319
28,1793,4130,6277,7496,44956,42669,13771,12690
28,1439,3930,6758,7675,39141,47120,11629,17133
28,1429,4050,6878,7437,39074,42867,11291,12223
28,1435,4012,6804,7640,42310,42561,11357,12706
28,1435,3891,6850,7474,40777,46498,11093,13363
28,1430,4116,6925,7419,38626,42280,11172,11835
29,1431,3847,6909,7321,42607,43213,11408,10814
28,1431,3950,6836,7269,40452,45522,11779,12882
28,1811,4075,6726,7357,41633,42322,14221,11964
28,1432,3873,6762,7644,43478,43872,12828,16416
28,1452,4238,6753,7726,39532,47433,13378,12033
28,1426,3896,6922,7398,42947,42951,12479,10727
29,1427,3980,6841,7633,42090,42529,14079,12726
29,1436,4091,6911,7680,39693,46960,13242,12773
28,1432,4022,6787,7452,43242,43208,14080,15860
30,1429,3867,6811,7366,39862,42181,14499,11526
28,1777,4143,6143,7381,46466,46360,10958,11830
28,1431,3921,6851,7551,45896,43519,11718,12486
28,1449,3965,6316,7703,43501,46724,11912,11619
29,1433,3963,6317,7503,43164,43340,12324,12009
28,1426,3901,6984,7724,45474,42399,13549,12044
28,1448,4153,6743,7402,41979,45786,13085,12102
28,1430,3705,6772,7385,42653,43853,12078,11994
28,1443,3852,6882,7579,38955,43771,11523,11361
27,1789,4192,6113,7683,40382,47441,14680,10832
30,1434,3849,6370,7578,42810,43971,10830,12981
28,1434,4203,6781,7644,41309,44368,11159,12229
28,1422,3839,6760,7656,39737,50952,11450,11929
28,1439,3970,6841,7589,44460,45497,15990,11919
28,1451,4075,5695,7498,38229,44372,10622,11234
28,1428,3964,6850,7534,42590,53910,11277,12492
30,1457,3922,6720,7626,39935,47933,10785,11941
28,1784,3934,6848,7688,41882,49692,13236,12212
28,1457,3968,6858,7744,43017,51792,11728,12055
28,1430,4103,6803,7781,38999,47685,11191,11418
29,1424,3946,6875,7396,41152,52234,10691,12444
28,1428,3853,6943,7706,45123,47422,16013,15109
30,1448,4149,6317,7574,40665,45492,10628,13568
28,1439,3905,6843,7758,39708,49706,11356,12303
28,1433,3825,6773,7475,44111,42389,15464,16101
28,1794,4183,6310,7477,39279,41854,14944,11637
28,1452,3877,6788,7598,42833,48440,10905,12647
28,1438,4167,6885,7621,39732,43081,14573,10624
28,1444,3856,6806,7435,38602,45096,14824,13231
28,1437,4004,6892,7600,43256,48468,13558,11774
27,1432,4102,6795,7628,39990,47671,11520,12187
30,1433,4004,6838,7591,39262,45189,10918,12245
28,1429,3821,6953,7595,44315,47386,10932,10646
28,1806,4103,6112,7642,40371,47059,14515,13824
29,1431,3993,6218,7252,39474,45283,10890,11967
29,1444,4107,6288,7596,43931,50047,10522,12022
28,1425,4004,6787,7604,39966,47998,10908,11988
29,1436,3837,7018,7591,42796,43907,15758,11418
28,1419,4212,6918,7374,39375,46668,11524,13151
28,1448,3879,6898,7793,39400,42624,15788,12954
28,1438,3896,6789,7430,42682,42630,10547,11809
29,1792,4219,6677,7574,39401,45133,17627,11692
28,1431,3893,6860,7798,40272,42577,11379,15395
28,1433,4135,6218,7652,41916,42043,11017,12090
29,1436,3868,6909,7453,41333,46815,10629,11838
28,1440,4030,6883,7517,40612,43327,14268,10794
28,1460,4105,6742,7603,46256,45590,10906,16314
28,1427,3965,6635,7388,44580,43269,10926,12300
28,1447,3814,6770,7538,45268,44176,11507,11389
28,1788,4045,6173,7392,43342,49367,14589,12542
28,1444,3873,5447,7256,41098,45874,11124,10834
28,1434,4051,6552,7417,49768,43434,10757,12203
29,1423,3941,6307,7655,43428,48479,10704,11683
28,1430,3865,6818,7668,43733,44877,14862,12300
28,1434,4191,6797,7449,44158,43630,11816,11689
28,1426,3924,6899,7424,39768,47202,17277,11467
28,1441,3858,6785,7422,43365,44222,15406,12414
29,1769,4227,6501,7478,39995,43746,14819,12005
29,1444,3797,6786,7270,39037,47363,10840,11995
28,1440,4168,6535,7371,43193,44254,10931,12223
29,1432,3913,6943,7555,38805,43472,11651,12513
29,1435,3945,6935,7690,43983,46586,14824,11828
28,1433,4046,7047,7750,43960,42881,10852,16366
28,1437,3966,6707,7519,39060,45683,11397,12972
28,1429,3904,6884,7640,39465,44995,10887,12071
28,1759,4058,6202,7619,45822,43137,16056,12289
27,1435,3928,6808,7642,42867,46527,11233,15814
28,1442,4059,6385,7648,47053,43895,10632,12558
28,1455,3941,6726,7207,43968,46018,10980,10746
28,1431,3900,6979,7663,45783,47111,18222,12295
28,1426,4193,7061,7815,45485,46445,16429,15443
28,1427,3845,6858,7475,40165,44391,11037,12556
30,1438,3873,6942,7539,42305,48154,10782,12048
29,1794,4169,6143,7571,48793,43261,13696,12237
28,1445,3804,6841,7348,42044,42827,10736,14986
28,1432,4180,6302,7762,40168,47309,10986,14271
28,1460,3913,6534,7616,45993,43851,11084,12739
28,1445,3996,6811,7566,41329,43276,15749,12607
28,1433,4098,6923,7637,41684,46664,10902,12248
29,1456,4001,6875,7631,39078,42200,10832,13200
28,1432,3905,6754,7668,39307,44132,10809,12926
28,1775,4120,6317,7556,45477,45576,15127,12454
28,1437,3901,7036,7677,40217,42760,10744,12216
28,1458,4116,6766,7518,40059,48499,13682,11981
28,1435,3907,6907,7789,44059,44899,15656,13766
28,1434,3884,6520,7576,42727,42314,14701,12657
29,1435,4183,5695,7609,39712,46406,14057,12495
28,1430,3828,6817,7474,43445,42981,11673,12060
28,1417,3870,6969,7455,40316,44439,11582,11159
28,1773,4212,6267,7467,48725,46584,14641,13538
28,1443,3838,6889,7389,38633,44576,11353,14477
27,1448,4017,6871,7676,39237,44404,10773,14992
29,1441,3842,7054,7714,42555,49184,11118,12065
28,1428,3939,6772,7316,42062,43654,14626,12825
28,1446,4044,6895,7694,39982,45368,10414,12318
29,1436,3898,6841,7572,43924,48960,11594,12422
29,1424,3971,6940,7544,38972,42911,10936,12757
28,1799,4135,6098,7546,47035,41213,16102,11529
28,1434,3970,6867,7369,39660,46436,10707,11598
28,1434,4092,6751,7572,39604,42184,10623,12146
28,1427,3978,6835,7579,42528,45640,10824,12565
28,1421,3860,6857,7760,41775,46419,18906,11191
28,1423,4191,6783,7355,43249,42676,11336,12341
28,1438,3939,6927,7932,43420,46453,10835,12537
28,1459,3816,6828,7699,39497,46603,10970,12090
29,1768,4184,6133,7536,41037,42223,15830,12509
28,1434,3913,6352,7793,42822,48395,10981,11073
28,1434,4137,6504,7358,39980,41662,11281,12407
28,1443,3904,5699,7692,45324,45966,11473,11887
29,1427,4015,6801,7715,41769,46702,15558,13505
28,1423,4137,6811,7485,40863,42161,10633,12423
28,1428,3856,6979,7625,42943,46643,12991,11635
28,1432,4013,6808,7562,41243,49134,16475,12683
28,1776,4125,6349,7536,42175,42149,13566,15663
28,1437,3980,6720,7422,42993,42359,11816,11524
28,1428,4104,6264,7472,39908,45720,11101,12680
29,1437,3935,6802,7529,39603,45173,10666,13051
28,1446,3822,6807,7450,44950,44137,17737,12792
28,1454,4189,6325,7348,38427,46486,10861,12342
29,1436,3878,6663,7693,43770,43362,11665,11169
28,1425,3887,6890,7318,39108,45544,11805,15186
27,1770,4215,6190,7588,41891,46682,16416,12364
28,1431,3855,6973,7470,42903,43018,10592,12763
29,1433,4202,6343,7653,40044,45822,12471,12646
27,1453,3891,6986,7570,38595,47261,11327,11184
29,1428,3977,7011,7601,42239,42457,16694,12051
29,1424,4044,6326,7751,39890,45810,11502,13588
29,1450,3917,6748,7416,39971,42220,10902,12470
29,1437,3901,6800,7474,43302,45607,10982,13156
29,1788,4095,6119,7744,39876,48366,14979,12249
29,1434,4002,6847,7562,43311,46559,10641,12788
28,1422,4030,6873,7633,39528,46591,10858,12732
30,1430,3956,6677,7474,39318,46525,14751,12117
28,1433,3810,6891,7290,43342,41993,15267,12771
29,1429,4179,6851,7656,38981,43017,11791,15629
28,1453,3836,6917,7825,38772,46728,11092,12466
27,1422,3844,6543,7569,42256,43451,10763,12167
28,1773,4163,6152,7730,39134,43139,15071,11302
28,1431,3802,6594,7608,42411,46907,10833,12532
28,1431,4148,6214,7638,40045,42834,12260,12030
28,1432,3869,6799,7685,39421,42266,14739,13116
28,1431,3953,6966,7888,43493,45594,13714,12796
29,1444,4016,6485,7829,39406,42715,10850,10876
27,1431,3844,5727,7670,39339,44961,10938,12763
27,1435,3927,6860,7535,43152,42890,11660,11772
28,1760,4109,6105,7398,40450,43261,15476,12172
30,1448,3959,6944,7408,39613,47687,11242,12207
28,1431,4109,6400,7392,47193,43344,10928,13937
28,1429,3912,6940,7381,44923,43590,14679,12002
30,1434,3920,7019,7697,46383,46832,14835,12277
28,1432,4254,6785,7588,42583,43132,11251,12356
28,1436,3922,6997,7446,42783,44799,11053,12607
28,1426,3841,6870,7745,48999,46865,11660,12493
28,1763,4168,6227,7603,41252,42442,18768,11975
28,1438,3855,6952,7375,43598,42906,10863,11712
30,1428,4254,6530,7527,46126,48461,10642,10807
28,1451,3912,6823,7372,39505,44794,11112,12750
28,1428,3971,6510,7554,42797,42192,17934,12757
28,1436,4095,6863,7441,44518,46031,11710,15856
27,1455,3906,6911,7551,40702,44107,12308,12932
27,1426,3945,6810,7557,43750,41779,11868,11047
28,1773,4104,6192,7474,39604,45354,15216,12969
30,1435,4016,6831,7453,43800,43243,11713,15949
28,1444,4102,6865,7494,46076,44955,15985,12235
28,1427,3951,7017,7627,42581,46148,12536,13731
28,1436,3866,6955,7625,40372,43300,19458,11756
28,1439,4146,6893,7494,46050,45735,12548,11755
28,1432,3873,6915,7425,43786,45009,14062,12242
28,1426,3868,6858,7452,43233,43674,15701,12169
28,1794,4129,6290,7660,43290,49264,14059,11540
28,1436,3919,6874,7319,38796,49761,10980,12872
28,1432,4201,6165,7600,46172,46469,10772,11988
30,1418,3723,5649,7399,40475,48830,12299,12096
29,1425,3979,6762,7447,42992,48014,15042,11408
29,1438,4041,6954,7583,45419,46754,11437,12841
28,1428,3875,6810,7466,39102,52792,10743,12899
28,1424,3972,6778,7350,40896,45950,10964,12196
29,1770,4108,6159,7466,46425,46162,15433,13494
29,1435,3931,6839,7461,39207,50695,15336,10608
29,1428,4078,6342,7399,43164,47916,11152,13110
27,1423,3970,6780,7489,39260,42338,10942,12366
28,1424,3855,6986,7478,41964,46421,17225,11992
27,1437,4195,6755,7502,44146,42709,10615,13440
27,1429,3889,6393,7691,39738,48206,11121,16691
28,1425,3806,6817,7526,40547,42601,11538,12591
29,1770,4134,6291,7713,49262,42147,14858,12275
28,1433,3892,6602,7514,41992,47182,10935,12432
28,1433,4229,6987,7307,40628,44737,10690,12786
28,1430,3903,6850,7388,44724,42746,10664,12631
28,1430,3943,6984,7555,44874,45352,14795,12462
29,1428,4104,6911,7538,45890,42508,11045,12382
27,1427,3897,6956,7639,39840,46518,11131,11063
